2979,overtaking
2983,tailgating
2984,tailgating
2990,overtaking
2990,tailgating
2995,overtaking
2996,tailgating
3005,tailgating
3010,tailgating
3011,tailgating
3021,tailgating
3024,overtaking
3029,tailgating
3030,tailgating
3031,tailgating
3032,tailgating
3033,tailgating
3034,tailgating
3035,tailgating
3036,tailgating
3037,tailgating
3039,overtaking
3041,tailgating
3042,tailgating
3043,overtaking
3046,overtaking
3048,overtaking
3054,tailgating
3055,overtaking
3055,tailgating
3056,tailgating
3057,tailgating
3064,tailgating
3065,tailgating
3066,overtaking
3066,tailgating
3067,tailgating
3068,tailgating
3069,tailgating
3074,overtaking
3077,overtaking
3085,tailgating
3086,tailgating
3090,tailgating
3091,tailgating
3092,tailgating
3093,tailgating
3094,tailgating
3095,tailgating
3096,tailgating
3096,tailgating
3097,tailgating
3098,tailgating
3099,tailgating
3100,overtaking
3100,tailgating
3100,tailgating
3101,overtaking
3101,tailgating
3102,overtaking
3102,tailgating
3102,tailgating
3103,tailgating
3103,tailgating
3104,tailgating
3104,tailgating
3108,overtaking
3108,tailgating
3109,tailgating
3109,tailgating
3139,tailgating
3140,tailgating
3141,tailgating
3142,tailgating
3143,tailgating
3150,tailgating
3151,tailgating
3152,tailgating
3153,tailgating
3154,tailgating
3155,tailgating
3156,tailgating
3157,tailgating
3158,tailgating
3167,tailgating
3178,tailgating
3179,tailgating
3187,overtaking
3188,overtaking
